Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	ShowRet	SJF	F1	Time
77	-566.65906	529.514	-13.0035715	-3085.392	256.0	0.0	256.0	256.0	-567.6997	377.43817	-204.4584	-3575.7632	1996800	4.7683715e-09	135218.7	-0.0015805817	-4672.164	1.6094546	0.0020502394	0.014960937	79.0	-116.29824	575.54834	550.5439	9784.943450927734
78	-489.8788	442.16632	-2.1972961	-3118.7861	256.0	0.0	256.0	256.0	-532.10785	330.7427	-164.89003	-3871.1367	2022400	0.0	89796.4	-0.002285309	-8443.594	1.5841684	0.0011704447	0.014453125	79.0	-49.592354	550.03357	607.032	9907.854769468307
79	-411.24362	368.96796	-2.6677072	-1723.0496	256.0	0.0	256.0	256.0	-449.48425	225.80812	-250.82018	-2253.0237	2048000	1.4305114e-08	74387.52	-0.00210865	-6766.3906	1.4732983	0.0015688593	0.015625	79.0	-112.015564	434.62546	448.61743	10027.273408651352
80	-557.0891	533.1336	-8.287797	-3599.83	256.0	0.0	256.0	256.0	-468.7024	370.81433	-230.53198	-3244.8696	2073600	4.7683715e-09	155297.7	-0.0020572506	-25533.883	1.572393	0.0015408366	0.013125	79.0	-100.90761	597.0305	585.2746	10153.78776884079
81	-522.3107	495.67264	-22.649483	-2815.2068	256.0	0.0	256.0	256.0	-561.15717	395.68002	-261.33606	-4415.6367	2099200	4.172325e-09	117678.97	-0.0014963651	-10083.047	1.6092361	0.002963308	0.029804688	79.0	-55.090965	554.8769	626.1605	10277.876724481583
82	-444.75165	389.18564	-2.6581092	-2061.7498	256.0	0.0	256.0	256.0	-458.15775	248.87776	-225.9528	-3225.7095	2124800	7.152557e-09	98027.04	-0.0013058113	-4080.1875	1.4582924	0.0026916524	0.015820313	79.0	-52.151268	466.8609	479.10355	10400.902979373932
83	-511.4802	421.75638	-8.478414	-2809.5288	256.0	0.0	256.0	256.0	-493.56268	313.06543	-184.62062	-2806.915	2150400	5.3644182e-09	92887.61	-0.0017800612	-8602.172	1.5594287	0.0021038062	0.011210937	79.0	-89.525665	564.6106	545.7484	10524.38040304184
84	-497.5053	441.3751	-67.312996	-3596.6904	256.0	0.0	256.0	256.0	-509.05264	286.70935	-221.67406	-3220.831	2176000	-5.9604646e-09	91307.28	-0.001530031	-11481.133	1.6071819	0.0007993499	0.009414063	79.0	-96.41883	503.23996	541.7522	10646.335797071457
85	-463.508	419.88098	-2.229355	-2763.6052	256.0	0.0	256.0	256.0	-501.70547	343.46207	-175.59204	-4614.1406	2201600	-4.7683715e-09	76114.3	-0.0020308807	-9628.969	1.4761041	0.0024620574	0.016992187	79.0	-81.4382	467.3937	488.75003	10769.616452932358
86	-523.20514	473.37485	-49.2063	-2876.2625	256.0	0.0	256.0	256.0	-475.89938	377.39215	-182.08757	-3631.3806	2227200	-1.1920929e-08	100288.72	-0.0016883803	-9608.539	1.5367341	0.0018280253	0.019101562	79.0	-80.81849	563.7863	585.6254	10892.630142450333
